Date,Close,High,Low,Open,Volume
2/2/2023,106.7930298,106.9020636,104.6817539,104.8700863,69883800
2/3/2023,103.8590622,106.8624296,101.6784015,102.0253238,65309300
2/6/2023,101.995575,103.4427416,100.9845359,101.4999696,31999600
2/7/2023,106.6939316,107.2291863,102.213662,102.3127816,49010200
2/8/2023,98.49662018,102.2334816,97.178308,101.1530654,94743500
2/9/2023,94.17493439,99.15080897,92.80705873,99.12107386,119455000
2/10/2023,93.73879242,95.89963197,93.42160531,94.61105508,54980700
2/13/2023,93.77843475,94.36324537,93.01519836,93.90728941,50076100
2/14/2023,93.84783173,94.01633573,91.44910359,93.60002904,54726100
2/15/2023,96.08796692,96.26638515,93.32248818,93.65949619,50169000
2/16/2023,94.67054749,96.82147315,93.90731092,94.53177858,42462600
2/17/2023,93.52073669,94.72010084,92.390757,94.01634209,34284100
2/21/2023,90.98324585,92.28172966,90.91386139,92.18261008,33629300
2/22/2023,90.84446716,91.3004232,89.81360707,90.89402316,30884000
2/23/2023,90.09113312,91.1319073,88.97106783,91.11207885,41206400
2/24/2023,88.34660339,89.09992561,87.80144207,88.65388384,36585100
2/27/2023,89.08011627,89.36756831,88.5547682,89.08011627,27502300
2/28/2023,89.26843262,90.42815488,88.53493882,88.54485305,30142000
3/1/2023,89.56580353,90.22991291,88.88186569,89.18914617,31111200
3/2/2023,91.19139099,91.4689288,88.8025694,88.87196142,32204400
3/3/2023,92.82688904,92.90618771,91.63743159,91.66717427,35160100
3/6/2023,94.29388428,95.12650531,93.17381875,93.19363964,32639300
3/7/2023,93.03504944,94.82913863,92.70794805,94.14520829,27835500
3/8/2023,93.42160034,95.11656958,93.17379769,93.29274568,34103300
3/9/2023,91.50857544,94.69036102,91.09226874,93.22337335,28813500
3/10/2023,89.8334198,91.97443847,89.60544558,91.35988513,35941000
3/13/2023,90.3092041,91.75637076,88.63405566,89.29816499,37335600
3/14/2023,93.14406586,93.5306374,91.62751477,91.74645521,36050200
3/15/2023,95.26525879,96.07805124,91.82575653,92.40066054,50622100
3/16/2023,99.43825531,100.3006113,94.66062013,95.35446458,65492000
3/17/2023,100.7268295,101.9361002,99.2201851,99.37878243,61028500
3/20/2023,100.3303452,100.8556856,98.99221226,99.24001493,32960400
3/21/2023,103.9978256,104.1762439,100.330349,100.3600841,42110300
3/22/2023,102.4614639,105.6531564,102.4218146,103.3535476,43427400
3/23/2023,104.6718445,105.3656965,103.5418649,104.1365898,40797800
3/24/2023,104.5132675,104.5628235,102.9273242,104.0672181,30393300
3/27/2023,101.5594559,103.8392437,101.0341154,103.7004748,31120900
3/28/2023,100.1420135,101.5495309,98.86335087,101.5396242,32057900
3/29/2023,100.4988556,101.5891859,99.76536177,101.3810325,28779600
3/30/2023,100.0032501,100.2708813,98.9030056,100.0230786,33086200
3/31/2023,102.8182907,102.9768805,100.1519315,100.4096484,36863400
4/3/2023,103.4427567,103.6112607,101.0341142,101.4900702,25035400
4/4/2023,103.7995911,104.6520329,103.1255675,103.4130195,24420100
4/5/2023,103.5517883,105.1674591,102.74891,104.850272,28290500
4/6/2023,107.4670715,108.2104796,103.4130231,104.3348494,48711500
4/10/2023,105.5044632,106.6443494,104.1960655,106.0397179,27067400
4/11/2023,104.4240341,105.7919096,103.7599248,105.6134914,26311800
4/12/2023,103.7202911,105.8117464,103.4229249,105.6432424,24370300
4/13/2023,106.4857635,106.5452338,104.9097346,104.9097346,24843600
4/14/2023,107.9131012,107.9824856,105.9009373,105.9505009,26578000
4/17/2023,105.0385895,105.2269219,103.6013296,103.740106,37571200
4/18/2023,103.5815201,105.6035909,103.1552992,105.5540273,26596400
4/19/2023,103.2643356,104.0573073,102.1640911,102.6696107,20905700
4/20/2023,104.364563,105.3161242,102.9570458,102.9966951,27820800
4/21/2023,104.4835205,105.0683312,103.8590529,104.5429907,25800100
4/24/2023,105.0385895,105.6927845,103.7797478,104.5628051,23542800
4/25/2023,102.9372253,105.7522675,102.9273111,104.8998258,46664100
4/26/2023,102.7984619,105.4152576,101.7279525,103.997826,53347600
4/27/2023,106.6443558,107.4175065,102.629957,103.5319548,50089200
4/28/2023,106.3965454,106.4064596,104.1663215,106.0991868,36139800
5/1/2023,106.2577896,107.040847,105.8811322,105.9009531,26681700
5/2/2023,104.3943176,106.2577911,102.7984677,106.1983209,30997200
5/3/2023,104.4835205,106.545233,104.0374712,104.6024609,21795400
5/4/2023,103.7698517,104.6718495,103.0561788,104.5628157,23419500
5/5/2023,104.6421127,104.9493856,103.194946,103.8987047,26639300
